Price,Close,High,Low,Open,Volume
Ticker,ECH,ECH,ECH,ECH,ECH
Date,,,,,
2012-01-23,43.09441375732422,43.37616632187165,42.977590738069374,43.176879840703606,171200
2012-01-24,42.78516387939453,42.78516387939453,42.139195418514575,42.78516387939453,175800
2012-01-25,42.647727966308594,42.661472311507296,41.96052643516807,42.34535761486865,143300
2012-01-26,42.83327865600586,43.142517290887575,42.6133717236848,42.86763821305203,100900
2012-01-27,43.073787689208984,43.15625113033487,42.73705782062454,42.750802164389775,67400
2012-01-30,42.56525802612305,42.68208363896023,42.256019462390874,42.51028327179099,117500
2012-01-31,42.75767135620117,43.01193513667841,42.551508841876924,42.92259822190225,163900
2012-02-01,43.7816047668457,43.7816047668457,42.853883836392576,42.86762818028755,146500
2012-02-02,44.40696334838867,44.52378634648189,43.67165532284884,43.67852880595181,136800
2012-02-03,45.10103225708008,45.39652910982872,44.61999330745732,44.67497068539459,1932500
2012-02-06,44.93610382080078,45.02543812467804,44.70245783699972,44.88799992749284,119600
2012-02-07,45.20411682128906,45.40340589862338,44.723077836641885,44.81928563357132,675100
2012-02-08,45.32093048095703,45.341550927131635,45.05979583498235,45.31406224182946,69400
2012-02-09,45.664546966552734,45.82947913537371,45.307204419972166,45.53398221990168,196500
2012-02-10,45.451507568359375,45.451507568359375,45.142268985240044,45.27970719041942,144900
2012-02-13,45.609561920166016,45.88443830459305,45.506480654540404,45.753873594869496,91000
2012-02-14,45.472129821777344,45.54772241922022,45.08729859329162,45.35530680497736,73200
2012-02-15,45.43776321411133,45.795105672646024,45.36217063276014,45.678282680714595,106500
2012-02-16,45.85696029663086,45.86382853700407,45.0598040070865,45.34842739070846,67900
2012-02-17,46.46857452392578,46.46857452392578,46.00127722173881,46.02189243106685,65400
2012-02-21,46.392974853515625,46.66785650281584,46.138708410399936,46.475435678253724,327700
2012-02-22,46.166194915771484,46.221172291617144,45.80885245863695,46.042498441584314,91700
2012-02-23,46.138710021972656,46.39984471431674,46.03562874451814,46.39984471431674,64200
2012-02-24,46.427337646484375,46.461699823086015,46.166202930280875,46.166202930280875,101300
2012-02-27,46.35173797607422,46.399841870213564,46.042499405597184,46.042499405597184,64800
2012-02-28,47.00458526611328,47.01145874937059,46.40671805308411,46.49605760663455,68200
2012-02-29,46.660980224609375,47.595574630485565,46.57851416187993,47.595574630485565,246400
2012-03-01,46.99082946777344,47.0183181527047,46.49604886780228,46.77092523125385,320000
2012-03-02,46.58538818359375,46.86713805938376,46.43420302163911,46.70908465765382,60900
2012-03-05,45.884456634521484,46.475450534405645,45.850099694208666,46.42734662362126,174100
2012-03-06,44.853641510009766,45.20411575796961,44.75056547496121,45.20411575796961,768600
2012-03-07,44.881126403808594,45.17662324612521,44.86738468127507,44.942977262537305,353400
2012-03-08,45.808860778808594,45.850091196715866,45.49274343174584,45.49274343174584,79600
2012-03-09,45.795101165771484,46.1180866646801,45.76073899838224,45.90505590707256,52900
2012-03-12,45.85696029663086,45.85696029663086,45.643924257635206,45.78136770907298,91400
2012-03-13,46.612884521484375,46.612884521484375,45.68516343524409,45.92568294013128,542000
2012-03-14,45.99440383911133,46.3311311590539,45.86383385583613,46.179945966405185,97000
2012-03-15,46.59913635253906,46.64724025227643,46.10435038785077,46.23492036268014,115200
2012-03-16,46.67471694946289,47.045806327616226,46.67471694946289,46.79153992695639,63400
2012-03-19,47.21761703491211,47.30008310690669,46.66098546701071,46.72970457220704,63100
2012-03-20,46.85341262817383,47.05957523760188,46.43421916715429,46.7228426260072,83500
2012-03-21,46.81904602050781,47.0733125157126,46.70909648402227,47.011466884489316,47800
2012-03-22,46.18681716918945,46.49606102331423,46.04937895153306,46.34487583813304,81900
2012-03-23,46.30363464355469,46.37235898709981,45.96690738049509,46.07686213582223,83900
2012-03-26,47.37568664550781,47.375686645507805,46.770945796969606,46.79156100900016,121800
2012-03-27,47.37568664550781,47.47876270566058,47.20388622134271,47.20388622134271,96600
2012-03-28,46.91523742675781,47.16263035101302,46.78467272551746,47.04580737092879,44600
2012-03-29,46.715965270996094,46.75719568766574,46.406721417177984,46.55790660220925,117700
2012-03-30,46.93586349487305,47.38941374838017,46.839655706464534,47.20387165442981,128100
2012-04-02,47.76737594604492,47.82922156212422,46.798419350686494,46.894627137652854,273400
2012-04-03,47.5474739074707,47.815482075542995,47.39628873718758,47.698659077753824,115500
2012-04-04,47.1282844543457,47.13515269506558,46.75719498113056,47.1282844543457,177700
2012-04-05,47.24509048461914,47.39627561303872,46.69532733453522,46.69532733453522,237000
2012-04-09,46.551025390625,46.915241325229346,46.551025390625,46.60600276567914,146600
2012-04-10,45.7607536315918,46.59227221052197,45.71264972762274,46.564783516406465,169500
2012-04-11,45.67828369140625,46.39297386722024,45.67828369140625,46.30363431841145,113500
2012-04-12,46.2486686706543,46.39984861497426,46.02876437363288,46.04937958227051,119300
2012-04-13,45.533973693847656,46.11809393098356,45.533973693847656,46.11809393098356,105500
2012-04-16,45.252220153808594,46.0356294863973,45.02544238834037,45.65079830349243,161600
2012-04-17,45.85696029663086,45.97378329815429,45.650797740939986,45.808856399360536,110600
2012-04-18,45.259098052978516,45.49961756576075,45.05980895869262,45.403409760647854,138300
2012-04-19,45.69203186035156,45.74013576152293,45.25909674980927,45.27971195846386,127700
2012-04-20,46.090606689453125,46.28989576352455,45.73326419855612,45.89819109874462,223300
2012-04-23,45.74013900756836,45.74013900756836,45.162892152546426,45.41715340123983,103400
2012-04-24,45.76762771606445,45.97379030316827,45.67141990686464,45.67141990686464,152800
2012-04-25,45.96003723144531,46.17994151511992,45.90506509272543,45.987525922271104,144600
2012-04-26,46.049373626708984,46.22117400037966,45.63705377848563,45.77449198024964,184700
2012-04-27,46.392974853515625,46.489182644330995,46.14558189343857,46.4548204720692,136100
2012-04-30,46.283023834228516,46.45482422354854,45.96691174703149,46.17994255205014,215000
2012-05-01,46.59913635253906,47.10766928454195,46.17994297928548,46.27615077876022,96700
2012-05-02,46.04249572753906,46.41358512822615,45.77448758975353,46.28301517902213,191000
2012-05-03,45.8294677734375,46.406714492403914,45.74012822674188,46.24178760740367,186000
2012-05-04,45.7813835144043,46.04251829789154,45.37593174635123,45.595836101638746,264300
2012-05-07,45.939422607421875,46.00814171389313,44.97047114743417,45.67141442213176,364000
2012-05-08,45.54083251953125,46.02187662467524,45.1972318342557,46.02187662467524,172500
2012-05-09,44.812408447265625,45.10103181420511,44.3519847081577,44.599377663514765,174400
2012-05-10,44.94986343383789,45.16976775696745,44.79180474396385,45.16976775696745,164600
2012-05-11,44.93610382080078,45.21098545810232,43.99463591699563,44.34511013562837,301200
2012-05-14,43.589195251464844,44.324500712481765,43.57545090566026,44.097722938904965,284900
2012-05-15,42.58588409423828,43.67166126171145,42.44844324961146,43.67166126171145,266000
2012-05-16,41.84370040893555,42.82639879872457,41.781852166869605,42.29725331026388,333600
2012-05-17,41.21147918701172,41.733751229241,41.07403834806739,41.733751229241,151600
2012-05-18,40.7854118347168,41.5344616454356,40.668588826968865,41.51384643735442,187700
2012-05-21,41.307674407958984,41.43824172338673,40.744169499216866,40.881610296304856,186500
2012-05-22,40.682334899902344,41.541336892630575,40.33873410281105,41.472615160332694,1033400
2012-05-23,40.46243667602539,40.50366710012995,39.56907499371849,40.3181223272601,458000
2012-05-24,40.5517463684082,40.91596482930597,40.24937874901717,40.56549070858027,345900
2012-05-25,40.74418640136719,40.77167509648112,40.31811949150006,40.352481671125595,116500
2012-05-29,40.950340270996094,41.23209280027265,40.69607643273819,40.90910723446811,228200
2012-05-30,40.42807388305664,40.46930430386466,39.99513611430881,40.022624809158316,111600
2012-05-31,40.922847747802734,41.01218467451457,39.74086298081069,40.517398768375905,387500
2012-06-01,40.07759094238281,40.51052861785107,39.857686673899245,39.974509669639914,231900
2012-06-04,39.87830352783203,40.33185642800567,39.740865320449416,40.0844660818375,287900
2012-06-05,40.07073211669922,40.180684283966706,39.912676040093864,40.00201037374051,150600
2012-06-06,41.074031829833984,41.10152051755373,40.29062258008001,40.29062258008001,178800
2012-06-07,41.79560852050781,42.26290590116484,41.63068157525623,41.733760260671836,149000
2012-06-08,42.27662658691406,42.2834974468427,41.00530253998064,41.46572879915136,71800
2012-06-11,41.61692428588867,42.75080520169097,41.58943559640522,42.70957478893151,170100
2012-06-12,41.56881332397461,41.81620362287602,41.431372521385875,41.431372521385875,91200
2012-06-13,41.2252197265625,41.67877261817424,41.17711320912778,41.27332362253149,174700
2012-06-14,41.596309661865234,41.651287045066596,41.12214152835017,41.12214152835017,119600
2012-06-15,42.12544631958008,42.152935005399875,41.527581821059066,41.87805339013266,139300
2012-06-18,42.42094039916992,42.441555601470874,42.02236496638216,42.02236496638216,118100
2012-06-19,42.61336898803711,43.01881802667215,42.61336898803711,42.79891372993443,229800
2012-06-20,43.1768798828125,43.20436595583291,42.45531607060319,42.812661234530474,157900
2012-06-21,42.153018951416016,43.10787330618215,42.111199522768686,42.73847765874458,147300
2012-06-22,42.18090057373047,42.501508232345564,41.581502028386716,42.38999240940349,162600
2012-06-25,41.1702880859375,41.85332285293263,41.14937969940864,41.85332285293263,109600
2012-06-26,41.3863410949707,41.48391708669949,41.156338264113096,41.156338264113096,152700
2012-06-27,41.679073333740234,41.90210495443443,41.31664628542551,41.31664628542551,101900
2012-06-28,41.43511962890625,41.504815990298034,41.1214806851517,41.414208593492106,81400
2012-06-29,42.85696029663086,42.91271687033803,42.299378607079944,42.59210925996883,175700
2012-07-02,42.933616638183594,42.933616638183594,42.64785727606444,42.84301189174665,136000
2012-07-03,43.43544387817383,43.54695967449631,42.80119728807479,43.0312001135347,97600
2012-07-05,43.4981803894043,43.54696839389254,43.031208729660534,43.086965309612744,212500
2012-07-06,43.05210876464844,43.10786533378641,42.801197556661755,42.91968458654272,78800
2012-07-09,43.02423858642578,43.170602603601914,42.75938751338308,42.75938751338308,56100
2012-07-10,42.77333450317383,43.400612766002425,42.66181866297623,43.30303673817294,94900
2012-07-11,43.100894927978516,43.15665149474695,42.83604392427636,42.94755971655944,152800
2012-07-12,42.71757125854492,43.1009067333422,42.682723062426426,42.682723062426426,169900
2012-07-13,43.2821159362793,43.44939098825262,43.03817592167941,43.03817592167941,69800
2012-07-16,43.240291595458984,43.435443572965475,43.1008961863488,43.435443572965475,125200
2012-07-17,43.560909271240234,44.02788094242941,43.26818123713601,43.330906394089574,116000
2012-07-18,43.825748443603516,43.89544481601337,43.29604644180239,43.29604644180239,81100
2012-07-19,44.13939666748047,44.19515324531907,43.82575760855479,44.13939666748047,216800
2012-07-20,43.76303482055664,43.97212666426093,43.65151899333122,43.68636719082409,216400
2012-07-23,43.031211853027344,43.44242696266643,42.73151257013375,42.78030057816322,97700
2012-07-24,42.68968200683594,43.024229399839946,42.50846983265531,42.877865413915636,233400
2012-07-25,42.61301803588867,42.98241364868942,42.585138419404615,42.68968565184654,195400
2012-07-26,42.4736213684082,43.48423483701437,42.40392498798563,43.05908000369583,156400
2012-07-27,42.97544860839844,42.97544860839844,42.29938247616408,42.79423640384166,148900
2012-07-30,42.933616638183594,43.1427110591821,42.71058507061479,42.71058507061479,64600
2012-07-31,42.68272018432617,42.98938801173596,42.65484056581253,42.849992577914506,60500
2012-08-01,41.65119552612305,42.7175683338171,41.55361952017319,42.52938489716521,483600
2012-08-02,41.1842155456543,41.53270272994355,41.04482014018935,41.19815535207541,245300
2012-08-03,42.20180130004883,42.292408720602445,41.47694725311285,41.59543428902857,217200
2012-08-06,42.39696502685547,42.56423743735147,42.2157501469466,42.27847796556936,85100
2012-08-07,41.888160705566406,42.863925936730354,41.8742235571537,42.80119813388772,125200
2012-08-08,42.292415618896484,42.38302305422903,41.992716351736206,41.992716351736206,95300
2012-08-09,42.22271728515625,42.50847672921365,42.041502422829055,42.29241367297639,137200
2012-08-10,42.04150390625,42.27150677991622,41.902108466944426,41.94392789636016,60100
2012-08-13,41.94392776489258,41.95089634039992,41.58150068733281,41.936956530638376,120000
2012-08-14,41.916046142578125,42.04150176569083,41.61634689389185,41.9578655698646,134100
2012-08-15,42.006649017333984,42.05543701450452,41.79755722106792,41.82543417748934,26700
2012-08-16,42.215736389160156,42.32725217939769,41.69997685634137,41.80452141414435,111000
2012-08-17,42.73847579956055,42.80817218552739,41.99968187807716,42.02059292086457,145200
2012-08-20,42.77333450317383,43.1427328840606,42.38999896866629,42.45969537175953,205000
2012-08-21,42.90574264526367,43.17059098830046,42.77331581499909,43.01028720422676,143400
2012-08-22,42.585147857666016,42.84999895547107,42.48757183709235,42.682726536986834,157900
2012-08-23,42.52241897583008,42.543330021679594,42.13211490326693,42.473630966759686,121400
2012-08-24,42.28544235229492,42.550293411212905,42.09029033980102,42.25059415845626,92000
2012-08-27,41.88119125366211,42.27846644375768,41.81149487807374,42.27846644375768,64600
2012-08-28,42.10423278808594,42.153020794267334,41.567562061343615,41.67210930815914,112100
2012-08-29,41.81846237182617,42.04149395844288,41.81846237182617,41.902098552120876,39700
2012-08-30,41.60240173339844,41.7905851438611,41.407249748657776,41.706948958793156,195700
2012-08-31,41.888160705566406,42.00664773704531,41.54664473578148,41.916040319884544,214000
2012-09-04,41.37937927246094,41.76968598688573,41.30968287930332,41.71392674536206,142800
2012-09-05,41.31664276123047,41.52573721419941,41.233006575290744,41.31664276123047,82500
2012-09-06,41.964839935302734,42.180903017974934,41.57453586176211,41.69999150218505,82400
2012-09-07,42.59908676147461,42.668785816647485,42.29241889495527,42.459691309875964,152800
2012-09-10,42.41787338256836,42.75242086206359,42.26453812410291,42.61302541425382,97400
2012-09-11,42.71757125854492,42.86393527749075,42.61999524591437,42.68969163815135,113600
2012-09-12,42.66181182861328,43.21939094027788,42.46665980421741,43.086966732115954,118100
2012-09-13,43.43544387817383,43.463323491941026,42.57816569542983,42.76634910023895,220200
2012-09-14,43.4842414855957,43.7978805629445,43.40060528455165,43.51908968113515,124300
2012-09-17,43.50514221191406,43.65847743578861,43.35180964678594,43.53302182693606,153500
2012-09-18,43.45635986328125,43.57484691315199,43.24029946564419,43.30999585351161,88500
2012-09-19,43.602725982666016,43.70030198795024,43.344843501561435,43.38666292900328,90800
2012-09-20,43.72121810913086,43.72121810913086,43.080002727368004,43.080002727368004,213700
2012-09-21,43.39362716674805,43.80484218987581,43.344839168982595,43.70029761984117,48500
2012-09-24,42.96847915649414,43.39363136980913,42.85696334240801,43.37272298552633,128900
2012-09-25,43.08695602416992,43.44241444740629,43.079987450207724,43.128775444181926,59200
2012-09-26,43.19847106933594,43.36574608773562,42.78028751145606,42.88483207155292,149000
2012-09-27,43.386661529541016,43.65151257730294,43.282114293682014,43.53999676646844,54900
2012-09-28,43.296051025390625,43.36575006392543,42.961503616662945,43.36575006392543,67300
2012-10-01,43.34484100341797,43.560904044628096,43.268176045646555,43.4075688115921,105100
2012-10-02,43.63059997558594,43.75605559063447,43.39362855368833,43.498175785810965,68400
2012-10-03,43.379695892333984,43.74212030803029,43.33090522921469,43.74212030803029,116000
2012-10-04,43.825748443603516,43.90241604850206,43.42150203913707,43.53301783024054,141200
2012-10-05,44.06970977783203,44.30668128119189,44.05576996484057,44.16031723290278,161700
2012-10-08,44.090606689453125,44.15333450221048,43.70727123760122,43.881514866510884,46200
2012-10-09,43.428470611572266,44.08362551183276,43.365742816747094,44.013929143691904,99900
2012-10-10,43.240291595458984,43.595747362880985,43.170592561530746,43.38665557858885,88600
2012-10-11,43.47727966308594,43.79788736584219,43.442431462133705,43.72819096393772,108800
2012-10-12,43.59574890136719,43.67241651202069,43.44241633880656,43.63059709018795,64900
2012-10-15,43.78394317626953,43.85363957120588,43.519092089766744,43.651518962391656,33200
2012-10-16,44.11152267456055,44.188190305269146,43.93727902613085,44.03485504385195,104200
2012-10-17,44.2160758972168,44.32062317017603,44.104560046809155,44.27183515179441,117900
2012-10-18,44.32059860229492,44.34150698179776,44.020899421939056,44.020899421939056,181700
2012-10-19,43.46332931518555,43.96515179524436,43.330902461421886,43.96515179524436,67900
2012-10-22,43.12180709838867,43.303021938493046,42.86392730458247,43.21241451844086,83300
2012-10-23,42.306339263916016,42.606038416563486,42.1948234856341,42.515431015851355,154100
2012-10-24,42.44575119018555,42.717570839488964,42.41090033566201,42.585143973292084,246400
2012-10-25,42.86392593383789,43.20544456234614,42.68271375827494,42.9196851624704,113000
2012-10-26,42.82907485961914,42.98240741053474,42.508467292822864,42.84301466583805,551400
2012-10-31,42.898773193359375,43.073016790943086,42.794228630056935,43.073016790943086,119800
2012-11-01,43.491207122802734,43.55393493019967,42.80816981614875,42.82210962431991,149600
2012-11-02,43.2821159362793,43.6933310028525,43.19151116442605,43.637574424692566,129500
2012-11-05,43.22636413574219,43.22636413574219,42.80817778896195,43.024240867735756,127400
2012-11-06,43.33090591430664,43.40060496361702,43.15666227915099,43.2124215185993,93300
2012-11-07,43.079986572265625,43.226350551205435,42.794227188206186,42.877863367779476,170100
2012-11-08,42.96847915649414,43.21241916894919,42.8639319175867,43.093934779684375,161100
2012-11-09,42.82210922241211,42.90574807065406,42.64786561002783,42.661805418068155,129000
2012-11-12,42.50847244262695,42.82908004826412,42.487561401392185,42.633925396303084,278100
2012-11-13,42.0345344543457,42.20877808515816,41.75574358154705,42.19483827564355,159300
2012-11-14,41.63725662231445,42.19483567479634,41.518769578117066,41.97180405380358,168800
2012-11-15,41.94392776489258,42.097263013522785,41.58150068733281,41.69301650667837,315500
2012-11-16,42.069374084472656,42.11816207846837,41.69300728043751,41.82543145574783,119000
2012-11-19,42.55029296875,42.56423277788986,42.236653909969945,42.236653909969945,75400
2012-11-20,42.65483856201172,42.66180713693938,42.29938008952808,42.29938008952808,172600
2012-11-21,42.118160247802734,42.459676190928725,42.04846387619429,42.27846402949908,105400
2012-11-23,41.97877883911133,42.25059850123767,41.79756661727612,42.08332609012009,44700
2012-11-26,41.73482894897461,41.81149656045449,41.21209813478967,41.69300952669111,82100
2012-11-27,41.48392105102539,41.82543705471243,41.469981242482525,41.78362028783046,159600
2012-11-28,41.61635208129883,41.67211132463109,41.121500761086736,41.121500761086736,93100
2012-11-29,41.950897216796875,42.013625032660876,41.65119794752964,41.68604880203502,127600
2012-11-30,41.86029052734375,42.034534156923314,41.644227469516245,41.92301834034227,211600
2012-12-03,41.825435638427734,41.985742101869114,41.77664763955306,41.825435638427734,35700
2012-12-04,41.73482894897461,41.95786055032713,41.64422153006689,41.686040952350396,238600
2012-12-05,41.93696212768555,42.13211683164641,41.65817387148708,41.65817387148708,169100
2012-12-06,42.257564544677734,42.28544150394132,41.86028929364449,41.86028929364449,140900
2012-12-07,42.04150390625,42.21574754069525,41.909079701220485,42.07635210138967,163800
2012-12-10,42.25059127807617,42.25059127807617,41.978771662420115,42.18786346994427,169700
2012-12-11,42.71757125854492,42.86393527749075,42.2575681570388,42.26453673276372,159900
2012-12-12,43.01029968261719,43.107875696123855,42.73848002820663,42.73848002820663,155900
2012-12-13,43.04514694213867,43.10090618221282,42.8221152993359,42.93363112073729,89100
2012-12-14,43.442420959472656,43.48423772700677,42.98241524662405,43.12878190923345,72500
2012-12-17,43.69332504272461,43.7421130389895,43.26817288366573,43.3308980285094,319600
2012-12-18,44.01148223876953,44.04636715427311,43.55797035257759,43.746352090155085,219200
2012-12-19,43.767295837402344,43.9626535529615,43.73938683187982,43.955677632355496,115900
2012-12-20,43.85798263549805,43.9696159549595,43.4184252756912,43.79518872695421,403900
2012-12-21,43.5998420715332,43.8091542655818,43.20912402417326,43.62077249247338,143300
2012-12-24,43.550994873046875,43.669606788061465,43.502155455555176,43.58588245258264,28100
2012-12-26,43.592857360839844,43.75333010909889,43.41145419458353,43.41145419458353,27600
2012-12-27,43.63612747192383,43.796656730881345,43.45465776180778,43.74081907777307,96700
2012-12-28,43.62217330932617,43.77572421137057,43.40580637121689,43.42674682489596,60400
2012-12-31,44.13866424560547,44.215437039764495,43.41279058957718,43.41279058957718,83700
2013-01-02,44.7319221496582,44.97621059823017,44.08282661231073,44.33409077514788,258400
2013-01-03,44.71098327636719,44.91339080959281,44.58535386047112,44.66910769189727,122700
2013-01-04,45.16464614868164,45.30424027794885,44.69003675911623,44.794731024823754,79900
2013-01-07,45.499671936035156,45.499671936035156,45.101837940838536,45.22048897055265,241300
2013-01-08,45.19955062866211,45.22048841894777,44.83661118047038,45.21350738052852,244900
2013-01-09,45.52061462402344,45.527595663278916,45.25538838204257,45.29726929260271,116500
2013-01-10,45.9254264831543,46.044077517319565,45.667181298524866,45.75093778880337,79500
2013-01-11,45.57645034790039,45.87657112343684,45.492693855318414,45.77885255293828,142500
2013-01-14,45.66020202636719,45.7858341041595,45.32518670223606,45.72302072774963,238200
2013-01-15,45.534568786621094,45.534568786621094,45.26934788470416,45.36706112883,145300
2013-01-16,45.646244049072266,45.74395729307097,45.27632886465255,45.4228987306506,151900
2013-01-17,46.04407501220703,46.20460162029162,45.81374867020176,45.91844294611071,103900
2013-01-18,46.67920684814453,46.76296332631576,46.162721878517566,46.29533497104579,206800
2013-01-22,46.749019622802734,46.846732878787186,46.44191777543843,46.630363247701844,87500
2013-01-23,46.55358123779297,46.96537732292538,46.44889228180131,46.87464511940849,109700
2013-01-24,46.34419631958008,46.393052938927895,46.099913222840996,46.29533970023226,131800
2013-01-25,46.23252868652344,46.2953473932506,46.065021010206046,46.10689659804214,191900
2013-01-28,46.169700622558594,46.49774015621773,45.939374312759035,46.38606485753746,142300
2013-01-29,46.427955627441406,46.47681225536146,46.06502143788862,46.06502143788862,115700
2013-01-30,46.56056213378906,46.67223745313427,46.25346033056204,46.43493006201185,67000
2013-01-31,46.72110366821289,46.86767356122215,46.427958557220954,46.762979259080275,182100
2013-02-01,46.87465286254883,47.195711472227124,46.7769342791941,47.15383055793989,134900
2013-02-04,46.693180084228516,46.83276892290674,46.4488969540552,46.83276892290674,279600
2013-02-05,46.90256118774414,47.02819326677269,46.62338352321192,46.62338352321192,584100
2013-02-06,47.0281867980957,47.07704341516593,46.7629659232819,46.93047356395525,101300
2013-02-07,46.97932815551758,47.09100346113288,46.77692065781859,46.95839036695762,136500
2013-02-08,47.118927001953125,47.21664024165724,46.881619616263,47.21664024165724,368700
2013-02-11,47.1119499206543,47.1817443370237,46.916523424830906,47.146849791325316,83700
2013-02-12,47.10496139526367,47.23757449277055,47.05610477907247,47.19569891459861,125500
2013-02-13,47.328311920166016,47.47488178494566,47.25851750717176,47.39811165813265,268200
2013-02-14,47.16079330444336,47.30038209799328,47.02818022309113,47.25850652492253,306600
2013-02-15,47.08403015136719,47.26549989029153,46.9374602824188,47.26549989029153,66700
2013-02-19,46.97236251831055,47.11893239464141,46.86068718874067,46.86068718874067,442700
2013-02-20,46.17668914794922,46.95141402704431,46.12782720312469,46.89558169362177,206900
2013-02-21,45.82770538330078,46.01615079790358,45.49268480459737,45.70904904450641,232800
2013-02-22,46.0370979309082,46.21158663076381,45.883547023039654,46.01616013892113,161400
2013-02-25,45.46477127075195,46.358152484642815,45.42289569040459,46.21158262845498,162100
2013-02-26,45.695098876953125,45.72999341988408,45.485710319478564,45.49269135805364,96000
2013-02-27,45.98126220703125,46.03709987133196,45.69510349619242,45.96032441416167,158300
2013-02-28,46.12783432006836,46.25346640835385,45.75791909483134,46.10689652618294,153100
2013-03-01,46.316287994384766,46.32326903443824,45.93241066604382,45.98126729647146,262300
2013-03-04,46.44192123413086,46.49775890598699,45.96731167330067,46.030125060408714,270200
2013-03-05,46.56755065917969,46.888609266455454,46.52567507017903,46.63734508250517,206600
2013-03-06,46.0789680480957,46.55357746839444,46.030111430931356,46.525663965705014,176200
2013-03-07,46.0789680480957,46.22554322456064,45.918441445257955,46.09991116257062,86000
2013-03-08,46.44888687133789,46.455862584276574,45.98125318083266,45.98125318083266,146600
2013-03-11,46.32326126098633,46.60941995547871,46.21856697764621,46.38607463600693,102900
2013-03-12,46.05105972290039,46.31628062804377,45.99522206129994,46.16272972112879,111600
2013-03-13,45.77885437011719,46.16971269270892,45.72999774541481,45.96032411542861,133200
2013-03-14,45.39496994018555,46.06500574843902,45.36705111588691,45.93937370158079,211800
2013-03-15,44.97621536254883,45.4368628265647,44.94829652761252,45.38800619666948,260100
2013-03-18,44.88547134399414,44.92735225284482,44.320129661748865,44.73890147544805,123700
2013-03-19,44.90640640258789,45.23444598959324,44.83661199204833,44.89943068901447,350800
2013-03-20,45.33914566040039,45.401964364838015,45.0460059062857,45.1018435713474,272000
2013-03-21,45.16464614868164,45.360072604684184,45.03203305712068,45.157665110975394,254700
2013-03-22,45.269344329833984,45.50664638265569,45.22048771160764,45.22048771160764,187600
2013-03-25,44.94131088256836,45.43685817071998,44.7528654222746,45.34612596020413,151800
2013-03-26,45.39496994018555,45.457783301129034,45.066930410890656,45.08786819787182,555500
2013-03-27,45.171630859375,45.387995121117704,45.05995554688071,45.26934409532151,121800
2013-03-28,45.30424118041992,45.38799233467704,45.143709259807686,45.18558483693624,117800
2013-04-01,44.90640640258789,45.29726468655937,44.80171744926465,45.269345857349116,104200
2013-04-02,44.71098327636719,45.05298496611355,44.64118886059312,45.05298496611355,345300
2013-04-03,44.15261459350586,44.738896667166216,43.894372091562005,44.515551368865694,742500
2013-04-04,44.15261459350586,44.39690034398116,43.97114753706892,44.138657842037304,228000
2013-04-05,43.78270721435547,43.96417696549138,43.69895337824698,43.96417696549138,129900
2013-04-08,44.26428985595703,44.34804634462907,44.03396616832425,44.34804634462907,89800
2013-04-09,44.5015983581543,44.710984272628394,44.30617185964332,44.32013127560644,327000
2013-04-10,44.410865783691406,44.82964027168952,44.38294695199426,44.7458837765981,94100
2013-04-11,44.194496154785156,44.480657506131436,44.18751777852673,44.271271606058626,102800
2013-04-12,44.04094696044922,44.36898656952817,43.90135812997725,43.99907137630214,192300
2013-04-15,42.62409210205078,43.6640457469263,42.547316661239634,43.657064709133024,326000
2013-04-16,43.17549133300781,43.33602064345788,43.070797031090216,43.077778071210965,106800
2013-04-17,42.645042419433594,43.0010009018673,42.30304601668844,42.98006310730764,162600
2013-04-18,42.96609878540039,43.02193378534794,42.66597800603421,42.77066962936823,95600
2013-04-19,43.1894416809082,43.26621713119324,42.90328033324606,43.231317262891935,123900
2013-04-22,43.000999450683594,43.43373071939457,42.903286196054005,43.1405909555058,106100
2013-04-23,43.47560119628906,43.47560119628906,43.0149511764791,43.0149511764791,279500
2013-04-24,43.62217330932617,43.684989345391045,43.42674682489596,43.454662992324444,166600
2013-04-25,43.92926788330078,43.97812449932837,43.53143391708415,43.71988200568454,219700
2013-04-26,43.50353240966797,43.85948825529481,43.4476947368318,43.68499952141196,203200
2013-04-29,43.44769287109375,43.9362618374829,43.33602019270366,43.761773111092964,190100
2013-04-30,43.78968048095703,43.84551547428959,43.12662296178483,43.32204943217774,127500
2013-05-01,43.34299850463867,43.81760805269961,43.27320407918304,43.81760805269961,67200
2013-05-02,43.754783630371094,43.81062129003791,43.273195796932505,43.29413358806448,162600
2013-05-03,44.26428985595703,45.10183876776064,44.04094454447052,44.103760579731485,102600
2013-05-06,44.30617141723633,44.536497784598424,44.1386637523242,44.529516745443395,100900
2013-05-07,44.29918670654297,44.4527349336766,44.26428684073055,44.38991890269458,156500
2013-05-08,44.403873443603516,44.41783285589937,44.1805281718411,44.1805281718411,166800
2013-05-09,44.22938537597656,44.43877123824732,44.12469377608402,44.20146921349663,105200
2013-05-10,43.831565856933594,44.21544050778321,43.831565856933594,43.97115736519343,72500
2013-05-13,43.21038055419922,43.81760047054782,43.189442762682916,43.524460739374774,83700
2013-05-14,43.16850280761719,43.266218714957134,42.84744424238751,43.021932940336626,81800
2013-05-15,43.02193832397461,43.15455145500194,42.861409021271605,42.952143901055585,228000
2013-05-16,42.46356201171875,43.175476090969234,42.414705398067944,42.93119036022948,443100
2013-05-17,42.27511978149414,42.51242450741124,42.030836679440995,42.344914192799,245100
